경력,기업형태,복리후생,기업수
4년차,코스피,E8,0 
4년차,코스피,E9,10 
4년차,코스피,E10,2 
4년차,코스피,E11,1 
4년차,코스피,E12,4 
4년차,코스피,E13,3 
4년차,코스피,E14,1 
4년차,코스피,E15,3 
4년차,코스피,E16,0 
4년차,코스피,E17,4 
4년차,코스피,E18,2 
4년차,코스피,E19,3 
4년차,코스피,E20,0 
4년차,코스피,E21,8 
4년차,코스피,E22,13 
4년차,코스피,E23,4 
4년차,코스피,E24,7 
4년차,코스피,E25,0 
4년차,코스피,E26,17 
4년차,코스피,E27,0 
4년차,코스피,E28,0 
4년차,코스피,E29,0 
4년차,코스피,E30,0 
4년차,코스피,F1,0 
4년차,코스피,F2,6 
4년차,코스피,F3,8 
4년차,코스피,F4,10 
4년차,코스피,F5,8 
4년차,코스피,F6,7 
4년차,코스피,F7,1 
4년차,코스피,F8,4 
4년차,코스피,F9,0 
4년차,코스피,F10,0 
4년차,코스피,F11,0 
4년차,코스피,F12,0 
4년차,코스피,F13,0 
4년차,코스피,F14,0 
4년차,코스피,G1,4 
4년차,코스피,G2,9 
4년차,코스피,G3,3 
4년차,코스피,G4,2 
4년차,코스피,G5,1 
4년차,코스피,G6,6 
4년차,코스피,G7,2 
4년차,코스피,G8,5 
4년차,코스피,G9,1 
4년차,코스피,G10,6 
4년차,코스피,G11,5 
4년차,코스피,G12,4 
4년차,코스피,G13,0 
4년차,코스피,G14,0 
4년차,코스피,G15,0 
4년차,코스피,G16,1 
4년차,코스피,G17,0 
4년차,코스피,G18,0 
4년차,코스피,G19,0 
4년차,코스피,G20,4 
4년차,코스피,H1,14 
4년차,코스피,H2,10 
4년차,코스피,H3,10 
4년차,코스피,H4,9 
4년차,코스피,H5,6 
4년차,코스피,H6,8 
4년차,코스피,H7,11 
4년차,코스피,H8,6 
4년차,코스피,H9,3 
4년차,코스피,H10,15 
4년차,코스피,H11,11 
4년차,코스피,H12,10 
4년차,코스피,H13,9 
4년차,코스피,H14,9 
4년차,코스피,H15,0 
4년차,코스피,H16,0 
4년차,코넥스,A1,25 
4년차,코넥스,A2,0 
4년차,코넥스,A3,0 
4년차,코넥스,A4,0 
4년차,코넥스,A5,15 
4년차,코넥스,A6,1 
4년차,코넥스,A7,0 
4년차,코넥스,A8,0 
4년차,코넥스,A9,2 
4년차,코넥스,A10,0 
4년차,코넥스,A11,1 
4년차,코넥스,A12,0 
4년차,코넥스,A13,0 
4년차,코넥스,A14,2 
4년차,코넥스,A15,0 
4년차,코넥스,A16,0 
4년차,코넥스,A17,1 
4년차,코넥스,A18,0 
4년차,코넥스,A19,0 
4년차,코넥스,A20,0 
4년차,코넥스,A21,7 
4년차,코넥스,A22,0 
4년차,코넥스,B1,20 
4년차,코넥스,B2,9 
4년차,코넥스,B3,1 
4년차,코넥스,B4,13 
4년차,코넥스,B5,20 
4년차,코넥스,B6,3 
4년차,코넥스,B7,19 
4년차,코넥스,B8,4 
4년차,코넥스,B9,5 
4년차,코넥스,B10,10 
4년차,코넥스,B11,12 
4년차,코넥스,B12,10 
4년차,코넥스,B13,0 
4년차,코넥스,B14,1 
4년차,코넥스,B15,0 
4년차,코넥스,B16,0 
4년차,코넥스,B17,26 
4년차,코넥스,C1,24 
4년차,코넥스,C2,7 
4년차,코넥스,C3,8 
4년차,코넥스,C4,0 
4년차,코넥스,C5,6 
4년차,코넥스,C6,0 
4년차,코넥스,C7,0 
4년차,코넥스,C8,4 
4년차,코넥스,C9,0 
4년차,코넥스,C10,4 
4년차,코넥스,D1,14 
4년차,코넥스,D2,17 
4년차,코넥스,D3,22 
4년차,코넥스,D4,10 
4년차,코넥스,D5,18 
4년차,코넥스,D6,11 
4년차,코넥스,D7,9 
4년차,코넥스,D8,0 
4년차,코넥스,D9,11 
4년차,코넥스,D10,0 
4년차,코넥스,D11,5 
4년차,코넥스,D12,3 
4년차,코넥스,D13,0 
4년차,코넥스,D14,0 
4년차,코넥스,D15,11 
4년차,코넥스,D16,0 
4년차,코넥스,D17,5 
4년차,코넥스,D18,6 
4년차,코넥스,D19,16 
4년차,코넥스,D20,20 
4년차,코넥스,D21,9 
4년차,코넥스,D22,4 
4년차,코넥스,D23,4 
4년차,코넥스,D24,1 
4년차,코넥스,D25,19 
4년차,코넥스,D26,0 
4년차,코넥스,D27,0 
4년차,코넥스,D28,0 
4년차,코넥스,D29,0 
4년차,코넥스,D30,0 
4년차,코넥스,D31,0 
4년차,코넥스,D32,0 
4년차,코넥스,D33,0 
4년차,코넥스,E1,0 
4년차,코넥스,E2,0 
4년차,코넥스,E3,5 
4년차,코넥스,E4,0 
4년차,코넥스,E5,24 
4년차,코넥스,E6,7 
4년차,코넥스,E7,12 
4년차,코넥스,E8,0 
4년차,코넥스,E9,2 
4년차,코넥스,E10,2 
4년차,코넥스,E11,0 
4년차,코넥스,E12,2 
4년차,코넥스,E13,2 
4년차,코넥스,E14,3 
4년차,코넥스,E15,3 
4년차,코넥스,E16,2 
4년차,코넥스,E17,2 
4년차,코넥스,E18,2 
4년차,코넥스,E19,4 
4년차,코넥스,E20,0 
4년차,코넥스,E21,3 
4년차,코넥스,E22,5 
4년차,코넥스,E23,0 
4년차,코넥스,E24,0 
4년차,코넥스,E25,0 
4년차,코넥스,E26,14 
4년차,코넥스,E27,0 
4년차,코넥스,E28,2 
4년차,코넥스,E29,0 
4년차,코넥스,E30,0 
4년차,코넥스,F1,0 
4년차,코넥스,F2,4 
4년차,코넥스,F3,1 
4년차,코넥스,F4,19 
4년차,코넥스,F5,26 
4년차,코넥스,F6,17 
4년차,코넥스,F7,0 
4년차,코넥스,F8,8 
4년차,코넥스,F9,2 
4년차,코넥스,F10,0 
4년차,코넥스,F11,0 
4년차,코넥스,F12,0 
4년차,코넥스,F13,0 
4년차,코넥스,F14,0 
4년차,코넥스,G1,3 
4년차,코넥스,G2,1 
4년차,코넥스,G3,5 
4년차,코넥스,G4,4 
4년차,코넥스,G5,0 
4년차,코넥스,G6,0 
4년차,코넥스,G7,9 
4년차,코넥스,G8,6 
4년차,코넥스,G9,6 
4년차,코넥스,G10,2 
4년차,코넥스,G11,1 
4년차,코넥스,G12,0 
4년차,코넥스,G13,0 
4년차,코넥스,G14,0 
4년차,코넥스,G15,2 
4년차,코넥스,G16,3 
4년차,코넥스,G17,2 
4년차,코넥스,G18,0 
4년차,코넥스,G19,0 
4년차,코넥스,G20,0 
4년차,코넥스,H1,26 
4년차,코넥스,H2,3 
4년차,코넥스,H3,20 
4년차,코넥스,H4,18 
4년차,코넥스,H5,0 
4년차,코넥스,H6,0 
4년차,코넥스,H7,10 
4년차,코넥스,H8,1 
4년차,코넥스,H9,4 
4년차,코넥스,H10,17 
4년차,코넥스,H11,19 
4년차,코넥스,H12,10 
4년차,코넥스,H13,8 
4년차,코넥스,H14,0 
4년차,코넥스,H15,0 
4년차,코넥스,H16,0 
4년차,벤처,A1,124 
4년차,벤처,A2,13 
4년차,벤처,A3,7 
4년차,벤처,A4,18 
4년차,벤처,A5,92 
4년차,벤처,A6,18 
4년차,벤처,A7,5 
4년차,벤처,A8,8 
4년차,벤처,A9,10 
4년차,벤처,A10,0 
4년차,벤처,A11,5 
4년차,벤처,A12,23 
4년차,벤처,A13,12 
4년차,벤처,A14,23 
4년차,벤처,A15,0 
4년차,벤처,A16,4 
4년차,벤처,A17,20 
4년차,벤처,A18,5 
4년차,벤처,A19,0 
4년차,벤처,A20,2 
4년차,벤처,A21,28 
4년차,벤처,A22,0 
4년차,벤처,B1,90 
4년차,벤처,B2,61 
4년차,벤처,B3,9 
4년차,벤처,B4,85 
4년차,벤처,B5,100 
4년차,벤처,B6,17 
4년차,벤처,B7,110 
4년차,벤처,B8,24 
4년차,벤처,B9,24 
4년차,벤처,B10,39 
4년차,벤처,B11,39 
4년차,벤처,B12,30 
4년차,벤처,B13,6 
4년차,벤처,B14,15 
4년차,벤처,B15,1 
4년차,벤처,B16,6 
4년차,벤처,B17,162 
4년차,벤처,C1,108 
4년차,벤처,C2,23 
4년차,벤처,C3,65 
4년차,벤처,C4,8 
4년차,벤처,C5,19 
4년차,벤처,C6,5 
4년차,벤처,C7,8 
4년차,벤처,C8,6 
4년차,벤처,C9,6 
4년차,벤처,C10,9 
4년차,벤처,D1,48 
4년차,벤처,D2,69 
4년차,벤처,D3,110 
4년차,벤처,D4,30 
4년차,벤처,D5,88 
4년차,벤처,D6,71 
4년차,벤처,D7,43 
4년차,벤처,D8,1 
4년차,벤처,D9,57 
4년차,벤처,D10,1 
4년차,벤처,D11,23 
4년차,벤처,D12,11 
4년차,벤처,D13,8 
4년차,벤처,D14,18 
4년차,벤처,D15,48 
4년차,벤처,D16,31 
4년차,벤처,D17,49 
4년차,벤처,D18,51 
4년차,벤처,D19,74 
4년차,벤처,D20,75 
4년차,벤처,D21,38 
4년차,벤처,D22,8 
4년차,벤처,D23,21 
4년차,벤처,D24,28 
4년차,벤처,D25,95 
4년차,벤처,D26,3 
4년차,벤처,D27,5 
4년차,벤처,D28,3 
4년차,벤처,D29,3 
4년차,벤처,D30,0 
4년차,벤처,D31,0 
4년차,벤처,D32,2 
4년차,벤처,D33,0 
4년차,벤처,E1,2 
4년차,벤처,E2,1 
4년차,벤처,E3,71 
4년차,벤처,E4,9 
4년차,벤처,E5,105 
4년차,벤처,E6,50 
4년차,벤처,E7,57 
4년차,벤처,E8,7 
4년차,벤처,E9,16 
4년차,벤처,E10,13 
4년차,벤처,E11,2 
4년차,벤처,E12,3 
4년차,벤처,E13,4 
4년차,벤처,E14,9 
4년차,벤처,E15,8 
4년차,벤처,E16,7 
4년차,벤처,E17,3 
4년차,벤처,E18,8 
4년차,벤처,E19,8 
4년차,벤처,E20,2 
4년차,벤처,E21,42 
4년차,벤처,E22,33 
4년차,벤처,E23,7 
4년차,벤처,E24,28 
4년차,벤처,E25,2 
4년차,벤처,E26,76 
4년차,벤처,E27,11 
4년차,벤처,E28,7 
4년차,벤처,E29,0 
4년차,벤처,E30,1 
4년차,벤처,F1,1 
4년차,벤처,F2,13 
4년차,벤처,F3,31 
4년차,벤처,F4,75 
4년차,벤처,F5,75 
4년차,벤처,F6,100 
4년차,벤처,F7,5 
4년차,벤처,F8,27 
4년차,벤처,F9,6 
4년차,벤처,F10,1 
4년차,벤처,F11,4 
4년차,벤처,F12,0 
4년차,벤처,F13,4 
4년차,벤처,F14,0 
4년차,벤처,G1,21 
4년차,벤처,G2,13 
4년차,벤처,G3,9 
4년차,벤처,G4,5 
4년차,벤처,G5,0 
4년차,벤처,G6,9 
4년차,벤처,G7,40 
4년차,벤처,G8,26 
4년차,벤처,G9,11 
4년차,벤처,G10,29 
4년차,벤처,G11,10 
4년차,벤처,G12,0 
4년차,벤처,G13,2 
4년차,벤처,G14,1 
4년차,벤처,G15,4 
4년차,벤처,G16,15 
4년차,벤처,G17,8 
4년차,벤처,G18,1 
4년차,벤처,G19,0 
4년차,벤처,G20,2 
4년차,벤처,H1,136 
4년차,벤처,H2,31 
4년차,벤처,H3,97 
4년차,벤처,H4,82 
4년차,벤처,H5,29 
4년차,벤처,H6,18 
4년차,벤처,H7,85 
4년차,벤처,H8,5 
4년차,벤처,H9,40 
4년차,벤처,H10,70 
4년차,벤처,H11,85 
4년차,벤처,H12,45 
4년차,벤처,H13,20 
4년차,벤처,H14,24 
4년차,벤처,H15,2 
4년차,벤처,H16,3 
4년차,강소기업,A1,117 
4년차,강소기업,A2,15 
4년차,강소기업,A3,7 
4년차,강소기업,A4,21 
4년차,강소기업,A5,101 
4년차,강소기업,A6,18 
4년차,강소기업,A7,6 
4년차,강소기업,A8,15 
4년차,강소기업,A9,6 
4년차,강소기업,A10,0 
4년차,강소기업,A11,4 
4년차,강소기업,A12,15 
4년차,강소기업,A13,6 
4년차,강소기업,A14,23 
4년차,강소기업,A15,0 
4년차,강소기업,A16,1 
4년차,강소기업,A17,14 
4년차,강소기업,A18,4 
4년차,강소기업,A19,0 
4년차,강소기업,A20,0 
4년차,강소기업,A21,36 
4년차,강소기업,A22,0 
4년차,강소기업,B1,80 
4년차,강소기업,B2,60 
4년차,강소기업,B3,22 
4년차,강소기업,B4,89 
4년차,강소기업,B5,89 
4년차,강소기업,B6,11 
4년차,강소기업,B7,89 
4년차,강소기업,B8,23 
4년차,강소기업,B9,14 
4년차,강소기업,B10,29 
4년차,강소기업,B11,23 
4년차,강소기업,B12,26 
4년차,강소기업,B13,9 
4년차,강소기업,B14,12 
4년차,강소기업,B15,1 
4년차,강소기업,B16,8 
4년차,강소기업,B17,138 
4년차,강소기업,C1,83 
4년차,강소기업,C2,35 
4년차,강소기업,C3,52 
4년차,강소기업,C4,5 
4년차,강소기업,C5,20 
4년차,강소기업,C6,1 
4년차,강소기업,C7,6 
4년차,강소기업,C8,7 
4년차,강소기업,C9,3 
4년차,강소기업,C10,11 
4년차,강소기업,D1,42 
4년차,강소기업,D2,52 
4년차,강소기업,D3,65 
4년차,강소기업,D4,12 
4년차,강소기업,D5,63 
4년차,강소기업,D6,56 
4년차,강소기업,D7,31 
4년차,강소기업,D8,2 
4년차,강소기업,D9,39 
4년차,강소기업,D10,0 
4년차,강소기업,D11,13 
4년차,강소기업,D12,10 
4년차,강소기업,D13,10 
4년차,강소기업,D14,11 
4년차,강소기업,D15,43 
4년차,강소기업,D16,37 
4년차,강소기업,D17,45 
4년차,강소기업,D18,46 
4년차,강소기업,D19,45 
4년차,강소기업,D20,69 
4년차,강소기업,D21,44 
4년차,강소기업,D22,9 
4년차,강소기업,D23,7 
4년차,강소기업,D24,24 
4년차,강소기업,D25,63 
4년차,강소기업,D26,5 
4년차,강소기업,D27,5 
4년차,강소기업,D28,4 
4년차,강소기업,D29,0 
4년차,강소기업,D30,1 
4년차,강소기업,D31,0 
4년차,강소기업,D32,5 
4년차,강소기업,D33,0 
4년차,강소기업,E1,7 
4년차,강소기업,E2,2 
4년차,강소기업,E3,51 
4년차,강소기업,E4,7 
4년차,강소기업,E5,83 
4년차,강소기업,E6,32 
4년차,강소기업,E7,43 
4년차,강소기업,E8,4 
4년차,강소기업,E9,25 
4년차,강소기업,E10,19 
4년차,강소기업,E11,3 
4년차,강소기업,E12,7 
4년차,강소기업,E13,3 
4년차,강소기업,E14,12 
4년차,강소기업,E15,10 
4년차,강소기업,E16,5 
4년차,강소기업,E17,3 
4년차,강소기업,E18,5 
4년차,강소기업,E19,14 
4년차,강소기업,E20,0 
4년차,강소기업,E21,27 
4년차,강소기업,E22,34 
4년차,강소기업,E23,5 
4년차,강소기업,E24,28 
4년차,강소기업,E25,2 
4년차,강소기업,E26,70 
4년차,강소기업,E27,8 
4년차,강소기업,E28,6 
4년차,강소기업,E29,2 
4년차,강소기업,E30,2 
4년차,강소기업,F1,0 
4년차,강소기업,F2,25 
4년차,강소기업,F3,19 
4년차,강소기업,F4,49 
4년차,강소기업,F5,47 
4년차,강소기업,F6,58 
4년차,강소기업,F7,3 
4년차,강소기업,F8,15 
4년차,강소기업,F9,3 
4년차,강소기업,F10,2 
4년차,강소기업,F11,4 
4년차,강소기업,F12,0 
4년차,강소기업,F13,4 
4년차,강소기업,F14,0 
4년차,강소기업,G1,19 
4년차,강소기업,G2,19 
4년차,강소기업,G3,19 
4년차,강소기업,G4,3 
4년차,강소기업,G5,0 
4년차,강소기업,G6,11 
4년차,강소기업,G7,26 
4년차,강소기업,G8,28 
4년차,강소기업,G9,10 
4년차,강소기업,G10,29 
4년차,강소기업,G11,7 
4년차,강소기업,G12,0 
4년차,강소기업,G13,0 
4년차,강소기업,G14,0 
4년차,강소기업,G15,4 
4년차,강소기업,G16,10 
4년차,강소기업,G17,6 
4년차,강소기업,G18,0 
4년차,강소기업,G19,0 
4년차,강소기업,G20,2 
4년차,강소기업,H1,102 
4년차,강소기업,H2,28 
4년차,강소기업,H3,83 
4년차,강소기업,H4,69 
4년차,강소기업,H5,15 
4년차,강소기업,H6,20 
4년차,강소기업,H7,78 
4년차,강소기업,H8,7 
4년차,강소기업,H9,23 
4년차,강소기업,H10,73 
4년차,강소기업,H11,76 
4년차,강소기업,H12,41 
4년차,강소기업,H13,23 
4년차,강소기업,H14,16 
4년차,강소기업,H15,4 
4년차,강소기업,H16,6 
4년차,이노비즈,A1,211 
4년차,이노비즈,A2,25 
4년차,이노비즈,A3,4 
4년차,이노비즈,A4,22 
4년차,이노비즈,A5,182 
4년차,이노비즈,A6,32 
4년차,이노비즈,A7,7 
4년차,이노비즈,A8,19 
4년차,이노비즈,A9,9 
4년차,이노비즈,A10,0 
4년차,이노비즈,A11,8 
4년차,이노비즈,A12,20 
4년차,이노비즈,A13,16 
4년차,이노비즈,A14,39 
4년차,이노비즈,A15,1 
4년차,이노비즈,A16,3 
4년차,이노비즈,A17,30 
4년차,이노비즈,A18,4 
4년차,이노비즈,A19,0 
4년차,이노비즈,A20,1 
4년차,이노비즈,A21,47 
4년차,이노비즈,A22,0 
4년차,이노비즈,B1,156 
4년차,이노비즈,B2,103 
4년차,이노비즈,B3,34 
4년차,이노비즈,B4,160 
4년차,이노비즈,B5,164 
4년차,이노비즈,B6,17 
4년차,이노비즈,B7,174 
4년차,이노비즈,B8,36 
4년차,이노비즈,B9,34 
4년차,이노비즈,B10,60 
4년차,이노비즈,B11,57 
4년차,이노비즈,B12,46 
4년차,이노비즈,B13,11 
4년차,이노비즈,B14,24 
4년차,이노비즈,B15,2 
4년차,이노비즈,B16,12 
4년차,이노비즈,B17,251 
4년차,이노비즈,C1,172 
4년차,이노비즈,C2,67 
4년차,이노비즈,C3,124 
4년차,이노비즈,C4,7 
4년차,이노비즈,C5,34 
4년차,이노비즈,C6,5 
4년차,이노비즈,C7,13 
4년차,이노비즈,C8,7 
4년차,이노비즈,C9,8 
4년차,이노비즈,C10,17 
4년차,이노비즈,D1,86 
4년차,이노비즈,D2,90 
4년차,이노비즈,D3,149 
4년차,이노비즈,D4,26 
4년차,이노비즈,D5,131 
4년차,이노비즈,D6,98 
4년차,이노비즈,D7,44 
4년차,이노비즈,D8,1 
4년차,이노비즈,D9,72 
4년차,이노비즈,D10,1 
4년차,이노비즈,D11,17 
4년차,이노비즈,D12,12 
4년차,이노비즈,D13,19 
4년차,이노비즈,D14,21 
4년차,이노비즈,D15,81 
4년차,이노비즈,D16,49 
4년차,이노비즈,D17,71 
4년차,이노비즈,D18,89 
4년차,이노비즈,D19,120 
4년차,이노비즈,D20,128 
4년차,이노비즈,D21,82 
4년차,이노비즈,D22,28 
4년차,이노비즈,D23,21 
4년차,이노비즈,D24,48 
4년차,이노비즈,D25,146 
4년차,이노비즈,D26,5 
4년차,이노비즈,D27,9 
4년차,이노비즈,D28,1 
4년차,이노비즈,D29,1 
4년차,이노비즈,D30,0 
4년차,이노비즈,D31,0 
4년차,이노비즈,D32,3 
4년차,이노비즈,D33,3 
4년차,이노비즈,E1,3 
4년차,이노비즈,E2,3 
4년차,이노비즈,E3,99 
4년차,이노비즈,E4,10 
4년차,이노비즈,E5,154 
4년차,이노비즈,E6,57 
4년차,이노비즈,E7,69 
4년차,이노비즈,E8,4 
4년차,이노비즈,E9,26 
4년차,이노비즈,E10,22 
4년차,이노비즈,E11,1 
4년차,이노비즈,E12,2 
4년차,이노비즈,E13,4 
4년차,이노비즈,E14,15 
4년차,이노비즈,E15,11 
4년차,이노비즈,E16,7 
4년차,이노비즈,E17,4 
4년차,이노비즈,E18,8 
4년차,이노비즈,E19,24 
4년차,이노비즈,E20,1 
4년차,이노비즈,E21,75 
4년차,이노비즈,E22,72 
4년차,이노비즈,E23,12 
4년차,이노비즈,E24,47 
4년차,이노비즈,E25,1 
4년차,이노비즈,E26,145 
4년차,이노비즈,E27,14 
4년차,이노비즈,E28,17 
4년차,이노비즈,E29,0 
4년차,이노비즈,E30,1 
4년차,이노비즈,F1,1 
4년차,이노비즈,F2,29 
4년차,이노비즈,F3,29 
4년차,이노비즈,F4,93 
4년차,이노비즈,F5,80 
4년차,이노비즈,F6,126 
4년차,이노비즈,F7,8 
4년차,이노비즈,F8,33 
4년차,이노비즈,F9,2 
4년차,이노비즈,F10,1 
4년차,이노비즈,F11,5 
4년차,이노비즈,F12,1 
4년차,이노비즈,F13,2 
4년차,이노비즈,F14,0 
4년차,이노비즈,G1,44 
4년차,이노비즈,G2,42 
4년차,이노비즈,G3,25 
4년차,이노비즈,G4,3 
4년차,이노비즈,G5,0 
4년차,이노비즈,G6,11 
4년차,이노비즈,G7,64 
4년차,이노비즈,G8,60 
4년차,이노비즈,G9,21 
4년차,이노비즈,G10,59 
4년차,이노비즈,G11,18 
4년차,이노비즈,G12,0 
4년차,이노비즈,G13,2 
4년차,이노비즈,G14,4 
